TweetID,City,Country,Location,StateProvince,Text
'382813776304541697',[],['pakistan'],[],[],RT @Twittistaan: NASA has released images of the new island formed after an earthquake in Pakistan http://t.co/X3zSNm0Ma8 via @Independent
'382813788832940033',[],['pakistan'],[],[],Balochistan EarthQuake: Awaran's 95% houses are damaged - 1000+ deaths - Countless Injuries - No Medicines - No Relief. Pakistan
'382813812040409089',[],[],[],[],RT @BalochTawar: Breaking News EarthQuake of 5.5 Magnitude on ractel scale hit Panjgur and Awaran
'382813829719019521',[],['peru'],['@peruthisweek'],[],RT @WriterRod: Peru: State of emergency for areas affected by earthquake  http://t.co/ve1xJXEHjT via @PeruthisWeek Peru earthquake terreâ€¦
'382813848006180864',[],"['new', 'zealand']","['rock', ""l'esperance""]",['ne'],"RT @john_freiman: I was rocked by a M6.7 earthquake 81km NE of L'Esperance Rock, New Zealand!!! earthquake Quake_Watch_by_Ninja_Software"
'382813873113284608',[],['pakistan'],[],[],(News) The villages that were http://t.co/IPzABit3hZ Earthquake Pakistan
'382813873679896576',[],['pakistan'],['balochistan'],[],(News) Balochistan earthquake: Life among the ruins in Gajjar http://t.co/1MJszlZrAb Pakistan
'382813914796290048',[],['u.s.'],[],"['virgin', 'islands']",Alert  U.S. Virgin Islands Earthquake Quake
'382813924208308224',[],[],[],['id'],"New Earthquake Magnitude 2.2, Monday, September 30 2013 at 4:20:01 am (NZDT), 10 km east of Seddon: Public ID... http://t.co/d2TiBPftzL"
'382813932437917696',[],['pakistan'],[],[],Watching Pakistan earthquake News! Shocked 2 c..ppl.they still waiting f any helps 2 save Life! WaheGuru!
'382813945913831424',[],['pakistan'],[],[],RT @FoxNews: New massive earthquake rocks southwest Pakistan http://t.co/QhOvQcq0jz
'382813996354510848',[],[],['southern'],['california'],"earthquake: M 2.3, Southern California http://t.co/P7YGfPBbQE"
'382814017099558912',[],[],['southern'],['california'],earthquake M1.3: Southern California http://t.co/2vDndErHj1
'382814060326043648',[],[],[],[],"RT @janbaloch45: Don't Forget your Awaran Mashkay Brothers &amp; Sisters, You can donate blood for quake victims: Call: 03203202986  Balochiâ€¦"
'382814060385161216',[],['pakistan'],[],[],RT @LBCI_News_EN: New major earthquake rocks southwest Pakistan | http://t.co/KR63qvgSRM |
'382814062196703232',[],[],[],[],RT @MrTippler: If Peace has killed people and destroyed lives for decades...how is it better than a War which might provide a resolution? â€¦
'382814062704226304',[],['uk'],['balochistan'],[],UK PM left everything when just one soldier died. Here a 1000 are feared dead and our PM is no where to be seen! Balochistan earthquake
'382814074104328192',[],[],[],[],"5.0 earthquake! Mon Sep 30 07:25:25 CDT 2013 near 142km NNW of Kandrian, PapuaNewGuinea http://t.co/yd9FKPWgGa"
'382814074439868419',[],[],[],[],currently reading word wisdom earthquake faith praying ðŸ™ðŸ™ http://t.co/deHuDeYqrj
'382814086519869441',[],[],[],[],RT @diplo: Twerkbook pro plurnt earthquake http://t.co/5x5ya6wxF6
'382814114860367872',[],['pakistan'],[],[],"Earthquakes in Pakistan timeline http://t.co/Y20lGxf9Pi Worst earthquake in 2005. 80,000 dead, 200,000 injured, 4 million ppl left homeless"
'382814115276025856',[],[],[],[],How can anyone dislike SMAP? Those guys are awesome. 311 earthquake
'382814116127465472',[],[],[],[],RT @ITs_AzaD: Please Help Awaran and Kech EarthQuake Victims. Balochistan https://t.co/qzpCyT38va @hrw @UN_HRC @HRC @Refugees
'382814118056431616',[],[],[],[],RT @JuD_Cyberteam: JUDReleif International Media Coverage in @BBCUrdu  Earthquake http://t.co/wiV9lPdTZt
'382814125673693184',[],[],"['balochistan', 'pdma']",[],Balochistan PDMA is doing what it can with the next to nothing resources it has.. help them out people.. Ask them what they need exactly
'382814125899784192',['middleton'],[],['island'],[],"2.4 magnitude earthquake. 18km N of Middleton Island, Alaska.http://t.co/pZJnCOqquV"
'382814128102182912',[],['pakistan'],[],[],RT @AstroEnrico: 7.7 magnitude quake in Pakistan just created a new island https://t.co/GYyUNZCWl0
'382814132225191936',[],['pakistan'],[],[],"RT @AsCorrespondent: Pakistanis struggle for food, shelter after quake  http://t.co/5PBQAdPaqQ Pakistan"
'382814134032531456',['karachi'],[],[],[],"RT @AnasMallick: More than 5 dozen Earthquake victims, mostly women and children, shifted to Karachi from Awaran."
'382814136285274112',[],['chile'],['south-america'],[],RT @EarthAlerts: earthquake: M 3.1 - South-America Chile [Atacama] Vallenar: Preliminary Earthquake Report:  Date/Time: 27.0... http://t.câ€¦
'382814138235236352',[],[],"['road', 'town']","['virgin', 'islands']","RT @seismicupdate: USGS M 3.0, 62km NNE of Road Town, British Virgin Islands http://t.co/kkWk0fvYR5 earthquake"
'382814139623931904',[],[],[],['alaska'],"RT @everyEarthquake: USGS reports a M2.8 earthquake 5km ENE of Badger, Alaska on 9/28/13 @ 22:26:21 UTC http://t.co/EBf5HJIMrz quake"
'382814141620043776',['hollister'],[],[],['ca'],"2.5 magnitude earthquake. 9 mi from Hollister, CA, United States.http://t.co/fVg6dLjmYb"
'382814144824479746',[],"['new', 'zealand']","['kermadec', 'islands']",[],"earthquake M 6.7, Kermadec Islands, New Zealand http://t.co/ueylGfr3NX"
'382814146620059648',[],['pakistan'],[],[],"Pakistan PM Nawaz Sharif said â€œIslam is a religion of peace, compassion and brotherhood.â€"
'382814146691346432',[],['pakistan'],[],[],ThanksMQM for helping people of Pakistan in their bad &amp;amp;amp;amp;amp; good times via KKF
'382814148851023872',[],[],[],[],"RT @AsimBajwaISPR: Earthquake: Appreciate the spirit of this young donor- F-9 Park Collection Point, Isd. http://t.co/x7G3SAfjNZ"
'382814149165973504',[],['peru'],[],[],earthquake M7.0 NEAR THE COAST OF SOUTHERN PERU 45.8km 2013/09/26 01:42:43 JST[UTC+9 (G)http://t.co/Si755wz4lQ (USGS)http://t.co/6m5EfUHRAu
'382814152969838592',[],['pakistan'],['balochistan'],[],@PatriciaLMalik The 7.8 magnitude earthquake in Pakistan creates island off the coast of Balochistan http://t.co/O6Y6ilAu9o jetlagged
'382814154165612544',[],[],[],[],News: KKF Have Dispatched Three Trucks Loaded with Relief Goods for Baluchistan Earthquake Victims ReliefByKKF http://t.co/2j3BPtc9FT
'382814156857950208',[],['mexico'],[],[],Web:  Powerful 6.1-magnitude earthquake strikes Mexico http://t.co/hHDyLmTqMa
'382814157248409600',[],['pakistan'],[],[],WhereIsNationalCounterTerrorismPolicy Nawaz shud know there is country call Pakistan. He is incharge of it earthquake terrorism flood
'382814158682877952',"['yucca', 'valley']",[],[],['ca'],"1.6 magnitude earthquake. 5 km from Yucca Valley, CA, United States.http://t.co/zzzmE4uZ67"
'382814164319993856',[],[],['northern'],['california'],"earthquake: M 1.0, Northern California http://t.co/uWqg8RYyIV"
'382814178768990208',[],['pakistan'],[],[],Some sources said that 1200 rape cases have been registered in Pakistan in last 6 months. :-( Nation needs some lectures on ethics.
'382814179624628224',[],['pakistan'],['muzaffargar'],[],"RT @UWT_UK: Tent villages have been set up in in Muzaffargar, Pakistan to help families affected by flooding. http://t.co/eqg3uuV47w"
'382814190421168128',[],[],[],[],Death toll reaches 329. They have run out of 'kafan'. Ya Allah rehem!  Earthquake Awaran
'382814241843343361',['karachi'],[],[],[],"EarthQuake : Packed food items/ grains, bottled water, meds, tent/s can be deposited at COD, DHA or any nearby Rangers Unit. Karachi"
'382814257760321538',[],['pakistan'],[],[],RT @FoxNews: Death toll in Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT
'382814286654865408',[],['pakistan'],[],[],"September 30, 1988. More Than 250 Innocent People Were Shot Dead In 5 Minutes! HyderabadMassacre Pakistan @MQMUSA"
'382814335048773632',[],[],['central'],['alaska'],"earthquake: M 2.6, Central Alaska http://t.co/sFAz8knPC6"
'382814341247938562',[],['pakistan'],[],[],New island formed by a M7.7 earthquake yesterday off the coast of Pakistan. http://t.co/VbGavW3rDE
'382814365323247617',[],['pakistan'],[],[],@etribune Twitter name island Pakistan earthquake possiblenamesofnewisland ZalaZalaIsland
'382814369425285120',[],[],['balochistan'],[],RT @Lensonbaloch: Reaching the earthquake victims is challenging in Awaran A part of Balochistan without any road network http://t.co/GCâ€¦
'382814374018031616',"['hill', 'morgan']",[],[],['california'],"USGS reports a M1.2 earthquake 13km N of Morgan Hill, California on 9/28/13 @ 15:31:50 UTC http://t.co/ceZBTR6p2m quake"
'382814414220824576',[],['pakistan'],[],[],RT @oxfamgbpress: Oxfam due to start aid distribution today to those affected by Pakistan earthquake http://t.co/CROvT0SkOr
'382814425574805504',[],['pakistan'],[],[],RT @alimaan: RT-------&gt;@faizanlakhani PICTURE: An injured child is being brought to the hospital after PeshawarBlast Pakistan http://t.coâ€¦
'382814450119876608',[],[],[],[],PakArmy soldiers distributing relief goods among Earthquake victims bravo salute2pakarmy !! http://t.co/c6oIVCarTS
'382814482314973185',['karachi'],['pakistan'],"['ground', 'lal', 'qila', '90']",[],RT @OfficialMqm: Pic8: Prayers held for Pakka Qila HyderabadMassacre at Lal Qila Ground 90 Karachi Pakistan http://t.co/gebczrY2Wu
'382814489831555072',[],[],['hatillo'],"['puerto', 'rico']","ã€USGS Breakingã€‘ M 2.8, 55km N of Hatillo, Puerto Rico http://t.co/tczv51xzze PastHour 28 earthquake tsunami prayfromjapan"
'382814490053451776',[],['pakistan'],[],[],"""13 killed as bomb explodes in Pakistan near bus with government employees, Pakistani police official says - AP"""
'382814495527038976',[],[],['balochistan'],[],RT @AQpk: Salute to Pakistani soldiers/doctors/engineers flown to Balochistan to help our people after earthquake.
'382814514682413056',[],['pakistan'],[],[],Prayers to those affected by the earthquake in Pakistan
'382814523507621888',[],['pakistan'],[],[],pakistan quake kills 39 and creates island - http://t.co/6PKacTEImh
'382814530809511936',[],['pakistan'],[],[],RT @SabaQamarGEO: Death toll in fresh earthquake reaches 22 in Awaran. Ya Allah have mercy on Pakistan
'382814531753639936',['srinagar'],['pakistan'],"['of', 'flag']",[],"RT @NewPakistan2020: Friday Prayers a Group of Protestors holding the  Flag of Pakistan in  Srinagar http://t.co/ciPOjM4Nkk"" Kashmir"
'382814538812641280',[],[],['balochistan'],[],9 bullet riddle dead bodies were found in different parts of Balochistan in Dera Bugti= 5 bodies and 4 bodies in Panjgur in 24hours @UN
'382814540481560576',[],['pakistan'],[],[],The increase in electricity rates will destroy poor's life in Pakistan. Even middle class will find it hard to accomodate it in budget.
'382814615500902400',[],['pakistan'],[],[],RT @ReutersIndia: Toll from Pakistan quake reaches 327 people - officials http://t.co/gIbHMNyeWz
'382814617447436288',[],[],"['balochistan', 'awaran', 'peshawarchurchblast']",[],"Natural disaster or man made disaster, end result is dead Pakistani, May God have mercy on us all Awaran Balochistan PeshawarChurchBlast"
'382814633213448192',[],['pakistan'],[],[],RT @nycjim: Pakistan earthquake reportedly creates a new island. http://t.co/w5uLvpcgKS http://t.co/hPD5MNl3hL
'382814634090037248',[],[],[],[],RT @Senator_Baloch: earthquake Opposition walks out over govt â€˜apathyâ€™ to quake Balochistan  http://t.co/2BDIdpeJJL
'382814651580678144',"['karachi', 'pasni']",['pakistan'],['balochistan'],[],MQM Pakistan Balochistan: Two more islands pop up off Pasni coast: KARACHI: After the powerful earthquake of... http://t.co/HSxyLlFpLe
'382814668257263616',['kushima'],['japan'],[],[],"Earthquake 4.8 - 17km SE of Kushima, Japan http://t.co/qIxYS6xAlJ"
'382814695113379840',[],['pakistan'],[],[],RT @WideraAdam Second earthquake with high humanitarian impact hits south-west Pakistan http://t.co/UVH9vIfX3d â€¦ gdacs
'382814719683592193',[],[],[],[],"RT @Meher_J: @AFP @UNO @UNESCO @UNICEF [1/2] Shame On Pak Govt.. EarthQuake Effectees Surrounded DCO Offc Awaran, People Crying For AID.â€¦"
'382814739367084032',[],['japan'],[],[],"Earthquake M 4.9, 18km ESE of Kitaibaraki, Japan: Monday, September 30, 2013 13:37:39 UTCMonday, September 30... http://t.co/1muAwurpyS"
'382814746774626304',[],[],[],[],"RT @Ali_Abbas_Zaidi: With reasonable men, I will reason; with humane men I will plead;  but to tyrants I will give no quarter - William L Gâ€¦"
'382814752591732736',[],[],['balochistan'],[],RT @Hennah_Baloch: Countless Casualties. 600+ Deaths. Balochistan earthquake. HELP Baloch Welfare Committee to help the victims.  http://tâ€¦
'382814766852358145',[],[],[],[],RT @SaqibMohiuddin: Relief Goods to Balochistan Earthquake Victims.. MQM KKF Balochistan Earthquake http://t.co/JZJ3mSgei2
'382814800163508224',[],[],[],[],RT @kkfpk: KKF Have Dispatched Three Trucks Loaded with Relief Goods for Baluchistan Earthquake Victims ReliefByKKF http://t.co/rFDBmqXâ€¦
'382814800293543938',[],[],[],['alaska'],"ã€USGS Breakingã€‘ M 1.8, 116km W of Cantwell, Alaska http://t.co/gmcne2vttS PastHour 18 earthquake tsunami prayfromjapan"
'382814811999838208',[],['pakistan'],[],[],Strong earthquake jolts Pakistan again http://t.co/K1gQudePNt
'382814827439071232',[],['pakistan'],[],[],"It is hilarious and the joke is on Pakistan when their PM said Indian Prime Minister acting like a ""Dehate women"". 1/2"
'382814839225077760',[],[],"['island', 'amatignak']",['alaska'],"Earthquake at 168km SSW of Amatignak Island, Alaska 3.3 M. Detph 17.7 Km. - 2013-09-28 00:32:37 UTC http://t.co/1gKI747xb8"
'382814858309140480',[],[],['balochistan'],[],RT @marvisirmed: Over 265 people lose their lives EarthQuake Balochistan since yesterday afternoon. There are still many areas where no râ€¦
'382814863774326784',[],['pakistan'],[],['mt'],"WOW! MT @AnupKaphle: Here's island that rose from sea after Pakistan earthquakeâ€”It's 200m long, 100m wide &amp; 20m high http://t.co/mAZj5Lw97B"
'382814873727410176',[],['india'],[],[],"Very Tragic, Just came to know India backed BLA has attacked EarthQuake relief operation &amp; martyred 3 FC personnel. Awaran."
'382814888776577024',[],['pakistan'],['balochistan'],[],RT @dawn_com: 12 killed as another quake jolts shattered Balochistan district | Updates http://t.co/i3bLvb5Cdu Awaran Pakistan earthquaâ€¦
'382814901263015937',[],['pakistan'],[],[],Please read http://t.co/skT6TkgwNs LoadShedding has many benefits Pakistan ElectricityShortages IMCWF
'382814936030019584',['peshawar'],['pakistan'],[],[],RT @Massoud151: Pakistan At least 29 killed in an explosion in a market in Peshawar city of Pakistan
'382814938156105729',[],[],[],[],KKF Relief  activities For Balochistan Earthquake Victims ReliefByKKF MQM http://t.co/sgtGmhZvGp
'382814938890129409',[],['pakistan'],[],[],It is due to the FailedSystem that we ourselves have failed. Failed to implement the Pakistan that Qaid-e-Azam wanted.
'382814939666083841',[],[],[],[],The TTP did not attack IDPs / EarthQuake victims or their Rescue teams unlike the BLA. JustSaying
'382814940223926272',[],[],['balochistan'],[],"RT @Baloch_istan: ""Enemy of Baloch"" Pakistan Army Doctors treating patients in earthquake hit areas in Balochistan http://t.co/vFpl64J1Wm"
'382814940936937472',[],[],[],['california'],"RT @CPPGeophysics: ""California To Create Earthquake Early Alert System"" http://t.co/tBiBVMmz0V (finally..)"
'382814942023262208',[],['mexico'],[],[],Powerful 6.1-magnitude earthquake strikes Mexico http://t.co/x690pLUkQ8 BreakingNews earthquake mexico
'382814949988249600',[],[],['southern'],['california'],"Earthquake M 1.4, Southern California http://t.co/3e0J0zyHjh"
'382814975292481537',[],['pakistan'],['balochistan'],[],"Death toll in Balochistan continues 2 rise after earthquake, Pakistan Armed forces continue relief n rescue. Feel like going there myself"
'382814978098483200',[],[],['island'],[],RT @WakeUpMessage: You didn't believe the new Island rising due to the earthquake? Watch this before it gets removed :) http://t.co/3buqd4â€¦
'382814979281670144',[],[],[],"['puerto', 'rico']","earthquake M 2.9, Puerto Rico region: September 30, 2013 01:18:04 GMT http://t.co/nNh4kBIioG"
'382814989817364480',['quetta'],[],['balochistan'],[],"RT @AlifAilaan: Ali Ahmed Baloch, Secretary Education Balochistan, speaking at Alif Ailaan event in Quetta @mosharrafzaidi http://t.co/Câ€¦"
'382814998864478208',['turbat'],[],"['balochistan', 'kheich']",[],"RT @AnasMallick: Pakistan Army providing MREs(Meal Ready to Eat packs) to Earthquake victims in Kheich, Turbat, Balochistan. http://t.co/3â€¦"
'382815020603543552',['peshawar'],['pakistan'],"['road', 'charsada']",[],"RT @Benazir_Shah: Blast in a bus carrying Secretariat employees on Charsada Road, Peshawar. Seven killed. Pakistan"
'382815028006514688',[],['pakistan'],[],[],"RT @AnupKaphle: Here's the island that rose from the sea after Pakistan earthquake. It is 200m long, 100m wide and 20m high. http://t.co/Râ€¦"
'382815045748400128',[],"['pakistan', 'india']",[],[],"RT @allaboutmqm: TalkShow: @HaiderRizviMQM in Part-1 GEO Aman Ki Asha Special Program on Pakistan, India relationship MQM http://t.co/wSâ€¦"
'382815054980075521',[],[],[],[],"RT @SBaloch8: Death toll has reached 1000+ and still counting,thousands injured, millions home less in Awaran OccupiedBalochistan Balochâ€¦"
'382815055781588992',[],['pakistan'],[],[],RT @CA_global: At 1:13:15 Christian Aid speaks about the difficulties in delivering aid following the Pakistan quake: http://t.co/yHfQd4bFâ€¦
'382815067294543872',[],['pakistan'],[],[],Over 30 killed in Pakistan bombing http://t.co/BgUx21iS4O
'382815093714870272',['gwadar'],['pakistan'],"['island', 'new']",[],"New Island popped up near Gwadar due to Earthquake. Congrats Land mafia, got some new bussiness project. Pakistan"
'382815104850329600',['mumbai'],['pakistan'],['news'],[],"Pakistan News Mumbai building collapse: 61 dead, rescue operations called off http://t.co/gEEu4CJUWE"
'382815117575872513',['pasni'],['pakistan'],['balochistan'],[],"RT @faizanlakhani: Just in: Another Island appeared on Balochistan's coastal belt, between Ormara and Pasni. Pakistan PakistanEarthquake"
'382815134047272960',[],['pakistan'],[],[],"Relief workers, security officials attacked with guns, rockets while trying to reach Pakistan earthquake victims http://t.co/1OcLrEKtBb"""
'382815137997942784',[],[],[],[],"SISMO MUNDO Earthquake - Magnitude 4.8 - NEAR EAST COAST OF KAMCHATKA - 2013 September 28, 21:16:09 UTC: http://t.co/B6KprWFWLm."
'382815139314937856',[],['pakistan'],[],[],RT @FoxNews: Death toll in massive Pakistan earthquake rises to 348 http://t.co/ad2BkwG7gO
'382815139994415104',[],[],[],[],"RT @AsimBajwaISPR: Earthquake: Appreciate the spirit of this young donor- F-9 Park Collection Point, Isd. http://t.co/x7G3SAfjNZ"
'382815140665491456',['peshawar'],['pakistan'],[],[],"43 killed, over 100 injured in Peshawar blast - Business Standard: AFP43 killed, over 100 inju... http://t.co/FTP5xlVvK7 pakistan news"
'382815155131662336',[],['pakistan'],[],[],"""@htTweets: Militants fire rockets at Pakistan quake relief helicopter, no one hurt http://t.co/B6HGH1B4CB Balochistan"" what a nation!"
'382815170478628865',[],['pakistan'],[],[],"RT @VoiceofRussia: 7,4 earthquake hits Pakistan"
'382815170923610112',[],[],['balochistan'],[],"""The most unfortunate man in the world"" by @gedrosian Balochistan earthquake http://t.co/B0p5lKTzKa http://t.co/et0pwH7eUH"
'382815208005062656',[],['pakistan'],[],[],Pakistan News Quake relief fund: PM urges nation to donate generously http://t.co/0TucWUvSNz
'382815219891712000',[],['pakistan'],['balochistan'],[],RT @KaleeriBaloch: Pakistan rejected the requests of International NGOs to enter in Balochistan for rescue and relief work. earthquake
'382815237940187136',[],['pakistan'],[],[],RT @kkfpk: Pic-18 KKF send relief goods for Balochistan Earthquake Victims ReliefByKKF MQM Pakistan http://t.co/y8HDyH3NOq
'382815263483506688',[],"['pakistan', 'india']",[],[],"Guys, I need non-biased advice. Which is better: Nokia Asha or Aman ki Asha? Pakistan India"
'382815297347911680',[],[],[],[],"RT @ChKashifAli: 300 people died in earthquake, they are not worried. NUST imposes dress code, they are having sleepless nights. They areâ€¦"
'382815302993842176',[],[],[],[],RT @AnjumKiani: Its the Duty of Pak army/FC &amp; Civilian admin not only to provide rescue &amp; relief but also to keep Earthquake area secure.câ€¦
'382815351211175936',[],[],[],[],"Humanitarian Appeal: Disaster, Death &amp; Debris - Lingering Survivors of Balochistan Earthquake http://t.co/AzPjZi0QcX"
'382815369251282944',['karachi'],['pakistan'],['balochistan'],[],"Earthquake jolts Sindh and Balochistan again, tremors felt in Karachi and Awaraan as well. Pakistan"
'382815388720828416',[],"['pakistan', 'india']",[],[],"RT @scvaid23: There are two kinds of Indians. One, those who like PM MMS. And those who are neutral since 1999. Pakistan India"
'382815393079111680',['hawthorne'],[],"['of', 'sse']",['nevada'],"USGS reports a M1.03 earthquake 37km SSE of Hawthorne, Nevada on 9/26/13 @ 18:48:34 UTC http://t.co/wysfj5EgEY quake"
'382815402826268672',['islamabad'],[],['balochistan'],[],"Islamabad's persistent Close Door Policy, Disallowing Int'l Aid Agencies to Rescue, Relief &amp; Rehabilitate Earthquake victims Balochistan."
'382815408903843840',[],['pakistan'],[],[],RT @Rowaida_Abdel: Update on the Pakistan earthquake: numbers continue to rise to more than 270 died and 450 injured according to the UN â€¦
'382815442080776193',[],[],[],"['puerto', 'rico']","ã€USGS alertã€‘ M 2.5, Puerto Rico region http://t.co/HiMOOKGAn4 Pastday earthquake tsunami prayfromjapan"
'382815450272649216',[],[],['earth'],[],Has the Earth spun on its axis winds crazy wildweather bushifes floods earthquake
'382815462645440512',['alpine'],[],[],['ca'],"2.0 magnitude earthquake. 29 mi from Alpine, CA, United States.http://t.co/Z1qkdVGesZ"
'382815466344816640',[],['pakistan'],[],[],"""no blankets, no tents, no food"" @alishahjourno on @BBC_WHYS Pakistan earthquake."" PRAY. ACT."
'382815477837225984',[],['pakistan'],"['dunyatv', 'waziristan', 'north']",[],Three people killed in drone strike in North Waziristan Pakistan Dunyatv
'382815486313906177',[],[],[],[],"RT @WasayJalil: http://t.co/5N1QYGWZZl PTI clarify their policy pl &amp; in ""TV Talk show Asad Umer said 2open off 4Taliban is personal opine â€¦"
'382815488935342082',[],[],['southern'],['california'],"earthquake: M 1.6, Southern California http://t.co/MJmlS3wHpl"
'382815509324263424',[],['pakistan'],[],[],RT @RYOTnews: PHOTO: This Is The New Island Created By Pakistan's Deadly 7.7 Earthquake http://t.co/3IM4LrWzaY Pakistan Quake http://t.coâ€¦
'382815529486254080',[],[],"['balochistan', 'pti']",[],RT @NazBalochPTI: Balochistan tragic earthquake kiling more thn 300 ppl. PTI Balochistan team &amp; volunteers will visit these areas for recoâ€¦
'382815535982858240',[],[],['balochistan'],[],"KPKUpdates On CM's directions,13 trucks of emergency response items 2 Balochistan earthquake victims sent [1/2] http://t.co/amZjk8eByT"
'382815541372932096',[],[],[],[],Brother and his friend just ran down the stairs earthquake stfu
'382815548230221826',['acari'],['peru'],[],[],"RT @espinosaangela: Magnitude 6.6 47km S of Acari, Peru earthquake http://t.co/MNztCSr35a"
